hours,outs,dppm
2017-08-29 06:30,12391,887
2017-08-29 07:30,11372,527
2017-08-29 08:30,5950,840
2017-08-29 09:30,0,0
2017-08-29 10:30,0,0
2017-08-29 11:30,0,0
2017-08-29 12:30,0,0
2017-08-29 13:30,0,0
2017-08-29 14:30,0,0
2017-08-29 15:30,0,0
2017-08-29 16:30,0,0
2017-08-29 17:30,0,0
